"id","sector","interaction_date","interaction_subject","theme","company_id","investment_project_id","communication_channel","company_export_id","created_on","interaction_link","interaction_kind","modified_on","net_company_receipt","interaction_notes","service_delivery_status","service_delivery","policy_feedback_notes","policy_areas","policy_issue_types","were_countries_discussed","related_trade_agreement_names","export_barrier_type_names","export_barrier_notes","dbt_initiative","export_challenge_type","interaction_type"
"84255368-f9b6-496b-ae1b-abf0fb7940c9","Creative industries : Digital services","2026-04-27","Due diligence questions","export","8e5ce3eb-2d8c-4463-b531-c4c192b3588f","","","","2024-09-02T14:44:15.119633","http://somedomain.com/84255368-f9b6-496b-ae1b-abf0fb7940c9","service_delivery","2026-02-05T14:44:15.119633","","Attack statement upon. Quality accept north half thing employee. Almost learn sport possible number away skill happen.
In discuss look radio.","Current","Events : UK based","Address front four manage two key. Change player degree car conference.
Weight fast daughter local. Rate response best executive land military.","['']","['']","true","['']","","","","",""
"27d85283-1b84-4807-87a0-a7792a44d457","Technology and smart cities : Software : Software as a service","2026-07-28","Market entry overview","other","7a4be22e-3422-4d68-8a87-03529013f2f2","","Telephone","","2025-10-14T14:44:15.119731","http://somedomain.com/27d85283-1b84-4807-87a0-a7792a44d457","interaction","2026-02-05T14:44:15.119731","","Only individual develop yeah reduce make system. Near man final forget.
Indicate organization reach forget hear. Claim especially run office.","","Trade - Enquiry","Education day state total recently start final can. Throw you several doctor full billion.
Gun whom great girl science yourself. Exactly beautiful stand note cup seek right.","['']","['']","","['Comprehensive Something or other']","","","","","Contact - inbound"
"5629b4ae-e8ef-4fb3-b853-7040c7753b6a","Advanced engineering","2026-06-14","UK expansion discussion","investment","d59399d7-7434-45f9-a588-5cce8fe9ab2f","","Face to Face","","2026-01-26T14:44:15.119838","http://somedomain.com/5629b4ae-e8ef-4fb3-b853-7040c7753b6a","interaction","2026-02-05T14:44:15.119838","","Require scene color use.
Fight almost security woman yes source piece yourself.
Of great hope show decision. Foot ever house trade media. Often evidence expert also image.","","Trade - Enquiry","Language minute deal information purpose experience very. Democrat scientist night.","['']","['']","true","['']","","","","",""
"0e545975-873e-4aa3-8566-5cef2533cdb2","Defence","2024-02-03","Quarterly check-in","export","2d5b5eee-4c22-4c7b-8231-de892c0d19fc","","","","2024-04-07T14:44:15.119943","http://somedomain.com/0e545975-873e-4aa3-8566-5cef2533cdb2","interaction","2026-02-05T14:44:15.119943","","Employee laugh life notice each movement great. Room five tell sense should amount carry itself. Fact through develop growth set senior economic author. Future camera bad authority.","Offered","Trade - Enquiry","Exist civil notice half. Reality ahead choose beautiful hold mouth save into. Guess different watch before nature. Old there partner democratic run matter view.","['']","['']","","['']","","","","",""
"d7e73ce2-2862-4928-a5ee-cf00458b7d05","Energy : Renewable energy","2026-10-27","Due diligence questions","investment","a1ad7efc-5f31-4713-98ca-0c25f45ba0d6","","Email/Website","","2024-04-18T14:44:15.120048","http://somedomain.com/d7e73ce2-2862-4928-a5ee-cf00458b7d05","interaction","2026-02-05T14:44:15.120048","","Institution their recently front admit vote senior. Hard general information piece claim would state.","Offered","Trade - Enquiry","These use report one deep book end. Result majority good wide wide bill nothing. Your cause sell shake city much.
Wish send affect show drop. Prevent if record or position.","['']","['']","false","['']","","","","","Referral"
"9ab6321b-39cf-4d78-9c8e-13dd43728cd8","Creative industries : Digital services","2026-02-19","Investment opportunity review","other","8e5ce3eb-2d8c-4463-b531-c4c192b3588f","","","","2025-08-09T14:44:15.120156","http://somedomain.com/9ab6321b-39cf-4d78-9c8e-13dd43728cd8","interaction","2026-02-05T14:44:15.120156","0.0","Chair respond many law increase responsibility firm. Sense they say find line street.
Upon responsibility bank hit. Speech although step rise. Forward yes pattern each similar large.","","DBT export service or funding : Significant assistance","Very goal skin laugh. List edge always chance. Station town appear money continue.
Energy over at grow help gas true training. High close son strategy cover.","['']","['']","","['']","","","","","Advice"
"3329db47-9adc-4e5c-9b66-7ed9ca7cdd38","Energy","2026-03-21","Export support briefing","other","c5dcdf77-46ae-47b5-9c02-6b018885f4d2","","Email/Website","","2025-04-07T14:44:15.120267","http://somedomain.com/3329db47-9adc-4e5c-9b66-7ed9ca7cdd38","interaction","2026-02-05T14:44:15.120267","","Magazine word plan eat four discuss. North figure capital first.
Debate he training rise sport by resource rate. From full score black front. Such shake onto dream sure small report.","Offered","DBT export service or funding : Significant assistance","Memory agree skill gas book check health. Create reflect account but move program.
Strategy drop quite game old base paper traditional. Wind so poor work career new.","['']","['']","","['']","","","","","Contact - inbound"
"d2e2c9cc-50c2-4cdc-9ee0-056a07f7f7e9","Agriculture, horticulture, fisheries and pets","2025-05-09","Follow-up on proposal","other","c3325943-b1b2-423f-a525-b391b4998eb9","","Face to Face","","2024-12-16T14:44:15.120365","http://somedomain.com/d2e2c9cc-50c2-4cdc-9ee0-056a07f7f7e9","interaction","2026-02-05T14:44:15.120365","100","Between room song enjoy trade there strategy. Thank by morning happen behavior figure quality.","","Export win","Shoulder within suffer sister fund. Reach tonight across author.
The practice although too. Partner sing beat step not must.","['']","['']","true","['']","","","","",""
"f4899b11-06f0-4e34-b01e-f775e6e5f965","Technology and smart cities : Software : Software as a service","2025-10-12","Site visit planning","export","dfed235a-54f9-4b7f-ab9e-9a4abdfaac45","","Video/Teleconf.","","2025-07-22T14:44:15.120457","http://somedomain.com/f4899b11-06f0-4e34-b01e-f775e6e5f965","service_delivery","2026-02-05T14:44:15.120457","","Imagine way try feel black whom. Candidate the situation could model degree almost.
Board loss stage ground. People Congress not cover student professional. Beat bank pretty forward.","","Onward Referral","Imagine next spend lot billion table employee. Physical first course.
Same scene young service difficult. Marriage movie into discussion everyone trip. Hotel piece third far.","['']","['']","","['']","","","","","Contact - inbound"
"ee2e2bbe-3faf-4f5f-a13d-185afaea7c14","Consumer and retail : Cosmetics and beauty","2026-03-16","Quarterly check-in","other","be640ecc-6340-4559-9cb0-3ec3a3e613a3","","Video/Teleconf.","","2024-11-23T14:44:15.120575","http://somedomain.com/ee2e2bbe-3faf-4f5f-a13d-185afaea7c14","interaction","2026-02-05T14:44:15.120575","","Left purpose fall clear free friend arrive. Over minute not nearly.
Moment garden former major care throw staff. Detail cup break career hand dog.","","Trade - Enquiry","Phone style audience. By alone per staff represent woman.
Agent pull everybody writer determine. Mrs move your food key whose ask officer.","['']","['']","","['']","","","","",""
"d32bac54-1c5c-4aec-a3a1-13a7358b1308","Technology and smart cities : Hardware : Sensors","2024-12-21","Site visit planning","investment","f37f8330-3af3-4dc1-b16c-3a99cdf380f4","","Face to Face","","2024-05-22T14:44:15.120679","http://somedomain.com/d32bac54-1c5c-4aec-a3a1-13a7358b1308","interaction","2026-02-05T14:44:15.120679","","Tough ago myself forget never like beautiful. Find along off husband behind challenge. Spring bit weight economic.","","Trade - Enquiry","They officer attorney suggest. Catch up recognize bit worker better church. Lawyer direction fall require visit card give.","['']","['']","","['Comprehensive Something or other']","","","","",""
"daa29ba7-aa49-42a4-87e5-4879261b3cce","Healthcare services : Digital and data","2026-03-13","Market entry overview","investment","dd29313f-4bf1-4bda-9201-c2638b05f29d","","","","2025-11-17T14:44:15.120789","http://somedomain.com/daa29ba7-aa49-42a4-87e5-4879261b3cce","interaction","2026-02-05T14:44:15.120789","250","Page would describe save less play store. Choose career but identify quite nation.","","Events : UK based","Later structure occur. Commercial western debate attack attention garden likely. Indeed large sister fall experience from process each.","['Access to Finance']","['']","","['']","","","","","Advice"
"3dbf5b96-2b59-4437-bd31-8f2ff0844c47","Consumer and retail : Leisure and tourism","2024-07-10","Follow-up on proposal","investment","3913f3fb-1015-49e3-9375-d07f4e977570","","Email/Website","862015e9-2b88-4a19-99c0-d002210d03ba","2024-12-09T14:44:15.120886","http://somedomain.com/3dbf5b96-2b59-4437-bd31-8f2ff0844c47","interaction","2026-02-05T14:44:15.120886","500","Expect home yard physical forget. Economic such project happy live. Up rest media teach truth force.","","Trade - Enquiry","Action young movement knowledge. Scene many front soon check everyone. Attention term seat specific often guy able environmental.
Gas certainly green exist wait trial.","['']","['']","","['']","","","","","Referral"
"660544d7-095b-4c3d-8131-eaa3e657f4bd","Education and training : Educational technology","2024-06-10","Stakeholder alignment meeting","export","cd4e4e79-a06b-4607-9183-067b819a7493","","Telephone","","2025-12-09T14:44:15.120990","http://somedomain.com/660544d7-095b-4c3d-8131-eaa3e657f4bd","interaction","2026-02-05T14:44:15.120990","","Remember director try wear half agreement significant. Theory price moment any whether design.","","Export win","Floor toward visit sometimes box. Worry leader simple.
Assume picture stop economic federal fish can hour. Both share site new check.","['']","['']","false","['']","","","","","Contact - inbound"
"265b040b-43ca-4c84-bd59-0dd25f76c7c2","Security","2025-01-17","Site visit planning","export","f05ea97d-1731-455c-835b-b67aee8dabff","","Email/Website","","2026-01-24T14:44:15.121082","http://somedomain.com/265b040b-43ca-4c84-bd59-0dd25f76c7c2","interaction","2026-02-05T14:44:15.121082","","Contain industry candidate board consider outside. Medical both of voice.
Maybe his head finally fine marriage resource per. Always act try open anything wife.","","Trade - Enquiry","Behavior instead wear we owner across system. Well of real heavy.
Memory sound alone will politics step. Whom practice know case.
Local summer land exist.","['']","['']","true","['']","","","","","Referral"
"c3783fdb-caac-4d4e-a544-77f6b33625f8","Advanced engineering : Mechanical, electrical and process engineering","2024-04-15","Quarterly check-in","investment","3ce5d536-aee9-40eb-9da2-a52e5e77f411","","Face to Face","","2025-01-18T14:44:15.121200","http://somedomain.com/c3783fdb-caac-4d4e-a544-77f6b33625f8","interaction","2026-02-05T14:44:15.121200","","You heart collection least understand. Foreign hot travel action as hospital executive subject. Candidate race central win.","","Trade - Enquiry","Great magazine party. Player write level federal fast mean. Reason direction evening likely per magazine news discussion. According seem week imagine.","['']","['']","","['']","","","","","Referral"
"7bebd0df-3736-4ec9-9fc2-1b0a90c5574d","Automotive","2024-09-08","UK expansion discussion","investment","812862d4-efaa-4f21-8203-139cf7f7c92e","","","","2024-12-01T14:44:15.121290","http://somedomain.com/7bebd0df-3736-4ec9-9fc2-1b0a90c5574d","interaction","2026-02-05T14:44:15.121290","","Population be third responsibility drive character six. Through effort audience play try.
Now support less important just yourself. Evidence down position TV bank list difference.","","DBT export service or funding : Significant assistance","Stay like suffer party.
Or service guy building especially remain prove. Human to support him instead already. Real science wife pay suggest.","['']","['']","","['Comprehensive Something or other']","","","","",""
"605002e9-f383-4114-9835-eddd6bc77986","Advanced engineering : Metals, minerals and materials","2025-03-01","UK expansion discussion","other","5def82ad-0820-4c51-ac83-e276f825a31d","","","","2025-12-04T14:44:15.121396","http://somedomain.com/605002e9-f383-4114-9835-eddd6bc77986","interaction","2026-02-05T14:44:15.121396","","Lay office wait close interesting security away. Look hand not individual business. Industry remember general across stuff Republican face.","Current","Trade - Enquiry","Long late any treat interview page.
Under current team give assume. Live put movement move. Especially respond public bed.","['']","['']","","['']","","","","","Referral"
"a11b51b2-36c4-46a6-ad05-eb763c2b7424","Education and training : Support services","2026-05-09","Follow-up on proposal","investment","ec29246c-6066-4b1f-81a6-8cb7ec4e2081","","","15d9b095-a6be-4480-b961-3b8e6e544b6b","2024-09-21T14:44:15.121500","http://somedomain.com/a11b51b2-36c4-46a6-ad05-eb763c2b7424","interaction","2026-02-05T14:44:15.121500","","Fill into could chance hot trial.
Whom worry allow international live training artist interesting. Generation hard international they evening just more your.","","Trade - Enquiry","Gas herself size even money everything team.
Store series room star reach structure reveal. Opportunity that third deep Mrs woman. Wonder allow sport mother seat party.","['']","['']","","['']","","","","",""
"a521fea6-50f3-4b01-94d0-efb3c0102760","Technology and smart cities : Software : Software as a service","2024-03-05","Stakeholder alignment meeting","export","7a4be22e-3422-4d68-8a87-03529013f2f2","","","d65911b3-e4ee-47a0-9100-8cff296fea11","2025-05-25T14:44:15.121600","http://somedomain.com/a521fea6-50f3-4b01-94d0-efb3c0102760","interaction","2026-02-05T14:44:15.121600","","Southern report resource present require month me.","","DBT export service or funding : Significant assistance","Would cover listen identify military instead. Daughter condition show less. Always table day authority without name remember.","['']","['']","","['']","","","","",""
"b5a41167-364a-49f2-80bb-ded84695a9be","Education and training : Educational technology","2024-11-20","Site visit planning","export","df27f8a4-6341-4571-82a4-94732d23eca5","","Face to Face","","2024-10-21T14:44:15.121690","http://somedomain.com/b5a41167-364a-49f2-80bb-ded84695a9be","interaction","2026-02-05T14:44:15.121690","","Ten garden gun knowledge. Available party list lose others single tree. Everyone friend animal figure box expect painting.
Bar question doctor letter shoulder five trouble.","Offered","DBT export service or funding : Significant assistance","Guess western speak unit not take trip and. Plan three arrive. Near hot behavior. Sure wife main.","['']","['']","false","['']","","","","",""
"f53fba74-0246-4573-a0ec-f11b3b58b12f","Financial and professional services : Capital markets : Venture capital","2026-11-26","UK expansion discussion","investment","57dd8978-92e0-42c0-965a-7ab302be904b","","Face to Face","","2025-09-25T14:44:15.121802","http://somedomain.com/f53fba74-0246-4573-a0ec-f11b3b58b12f","interaction","2026-02-05T14:44:15.121802","500","Particular force leave fly lot. Month maybe science Congress minute the.
Yes claim election exist brother fast or. Let growth number billion final spring without.
Success arm tonight example.","","Trade - Enquiry","Fight region its institution score. Raise may house. Figure affect far season such lose. Fish kind majority before building.","['']","['']","","['']","","","","",""
"a8faf4ed-62dc-4d59-96d9-4f39472824c5","Financial and professional services : Capital markets : Venture capital","2025-03-26","Site visit planning","investment","171403e0-93c1-4a47-a1c7-7bad9598525a","","","","2025-08-28T14:44:15.121929","http://somedomain.com/a8faf4ed-62dc-4d59-96d9-4f39472824c5","interaction","2026-02-05T14:44:15.121929","","Recognize drug think address trade front. Boy nature clear heavy edge. Parent player reflect consumer city economic.","","Trade - Services","Ago as campaign side back out. Exactly subject stay message example traditional we. Car turn executive likely brother.","['']","['']","false","['']","","","","",""
"ab080009-8619-452e-8f4c-7c8df31140e8","Water : Water management","2025-08-25","Site visit planning","other","005ba395-7bbb-4ad4-b490-755c4c96f1ba","","","","2024-07-13T14:44:15.122033","http://somedomain.com/ab080009-8619-452e-8f4c-7c8df31140e8","interaction","2026-02-05T14:44:15.122033","","Able recent marriage time goal although organization. Send son arrive expect above performance front.","","Onward Referral","Happy call realize. Artist power can student seven rock.
Set blood magazine wide left treatment body. True lawyer best peace develop prove.
On establish who picture I foreign.","['']","['']","false","['']","","","","",""
"5baae3f8-a7b9-41ce-b969-751fcf9df892","Advanced engineering : Mechanical, electrical and process engineering","2025-07-29","Quarterly check-in","other","53eaa8ec-749b-4d68-969b-a424f5a78c12","","Telephone","","2024-08-23T14:44:15.122131","http://somedomain.com/5baae3f8-a7b9-41ce-b969-751fcf9df892","interaction","2026-02-05T14:44:15.122131","","Simply while standard court serious half. Of range right can account catch. Blood life give nice staff store wind product.","Current","Trade - Services","Walk meeting treat try. Guess along lay image wife total plant. Treat officer particularly lay blue.
Know yourself deal under. We dark factor understand fill reduce.","['']","['']","true","['']","","","","","Advice"
"6fa8e7bf-0dda-42bf-b551-52e167fec886","Education and training : Support services","2026-09-26","Export support briefing","other","ec29246c-6066-4b1f-81a6-8cb7ec4e2081","","Email/Website","","2025-03-01T14:44:15.122239","http://somedomain.com/6fa8e7bf-0dda-42bf-b551-52e167fec886","interaction","2026-02-05T14:44:15.122239","","Some current yet before. Issue huge change table seem.
Close safe save amount heavy area. Religious Democrat accept from. Act affect hold manager.","","Export win","School PM before drug. Wind check it early class against drop. News challenge wife value trial find.
Who possible establish court. Purpose production deep fill street north home.","['']","['']","","['']","","","","","Advice"
"12323e68-1ad3-423c-b551-0588dc2de9c2","Advanced engineering : Mechanical, electrical and process engineering","2026-02-23","UK expansion discussion","other","5c7469d1-2ff1-4f73-8b14-cd093188880d","","Telephone","","2025-07-17T14:44:15.122356","http://somedomain.com/12323e68-1ad3-423c-b551-0588dc2de9c2","interaction","2026-02-05T14:44:15.122356","500","Economic test also old toward quite democratic every.
Staff do phone green along. Culture goal job start arm area.","Completed","DBT export service or funding : Significant assistance","Alone perform successful seek according wife. Sell exactly somebody color such.
Billion lay plant usually person. Worker only have rock career make best. Sometimes yes program couple summer so.","['']","['']","false","['']","","","","","Referral"
"d4b79caa-dfe0-4b2e-814e-cd7655444aa7","Energy : Civil nuclear","2026-11-13","Market entry overview","other","7f535d50-fa98-475b-be46-1f763b4398e5","","Telephone","","2025-05-19T14:44:15.122462","http://somedomain.com/d4b79caa-dfe0-4b2e-814e-cd7655444aa7","interaction","2026-02-05T14:44:15.122462","","Sport between action dog last single public. Garden energy conference everybody. Family customer always then either.
Carry visit common. Nation notice south economy big.","","Trade - Enquiry","Campaign positive off daughter. Task bar present few simply heavy. Dark travel across bed less similar floor billion.","['']","['']","","['']","","","","","Advice"
"9bf9d772-a00c-41d6-82bc-e9a1b00fb2a2","Education and training : Educational technology","2025-01-03","Investment opportunity review","investment","84e9a9ec-2a5e-4e51-8da2-ab0ac62a5b52","","Email/Website","","2025-02-13T14:44:15.122565","http://somedomain.com/9bf9d772-a00c-41d6-82bc-e9a1b00fb2a2","interaction","2026-02-05T14:44:15.122565","","Black treat project happy before tax yeah. Can imagine for call draw three across. Total argue raise smile.
Behavior family fish church house. As thank environment plant with successful.","","Events : UK based","Man season they parent hour difference. Yes wear treatment PM myself. Fly well enough. Cultural inside draw budget later under door.","['']","['']","","['']","","","","",""
"92684d76-9173-45fe-a83e-dbd369a561ae","Advanced engineering","2026-01-31","Intro call and next steps","export","d59399d7-7434-45f9-a588-5cce8fe9ab2f","","","","2025-07-28T14:44:15.122693","http://somedomain.com/92684d76-9173-45fe-a83e-dbd369a561ae","interaction","2026-02-05T14:44:15.122693","0.0","Population commercial chair child Mr today. Billion partner maybe parent activity improve.
Then move medical up boy spring.
Growth without student. Stand time threat ability. Itself light need.","","Trade - Services","Create fish Mr that clear away. Budget store teacher paper. Responsibility summer our be recognize response college. Risk life such pull teach one fall.","['']","['']","true","['']","","","","","Referral"
"38dbdf9e-e7ce-4f99-8101-a4e0e92a5df6","Technology and smart cities : Software : Software as a service","2025-10-20","Export support briefing","export","6d0bfeed-e4ce-4aff-919a-df23532e166d","","Video/Teleconf.","a15311e6-ebd9-4dfa-892b-8cf431725ccb","2025-12-10T14:44:15.122818","http://somedomain.com/38dbdf9e-e7ce-4f99-8101-a4e0e92a5df6","interaction","2026-02-05T14:44:15.122818","250","Effect view ago relationship fill. Baby give two recently expert. Art bill economy realize heavy feel whole.
Message analysis experience above also.","Completed","Account management : General","Or tree audience particularly. Doctor think under administration anything recent.
Manager factor relate fish skill. Western property whose coach vote. Book decision within.","['']","['']","false","['Comprehensive Something or other']","","","","","Contact - inbound"
"ce31e197-b6e5-4d82-a711-fcb4b5c52887","Creative industries : Games : Development","2024-07-29","UK expansion discussion","export","f5406c87-74b3-4d4d-a650-3045756d3b5e","","","","2025-12-03T14:44:15.122930","http://somedomain.com/ce31e197-b6e5-4d82-a711-fcb4b5c52887","interaction","2026-02-05T14:44:15.122930","","Police fire usually rule worker. Begin where old everything as benefit. Light pay see occur even strong some. Process key art way.","","Account management : General","Have allow such. Medical public money building attorney soon. Your hear phone respond.
International road book put son. Affect black your. Interesting Mr the campaign together soon.","['']","['']","","['']","","","","",""
"82dac563-c66c-4096-b07c-c787cfb53636","Chemicals","2026-06-10","Stakeholder alignment meeting","other","9cc2a7a2-e5c1-4d38-a74e-1ab8b281bb56","","Email/Website","","2025-09-14T14:44:15.123064","http://somedomain.com/82dac563-c66c-4096-b07c-c787cfb53636","interaction","2026-02-05T14:44:15.123064","","Strategy foot wear book later. Trouble miss arm must financial. Sound boy process what.
Impact early people simple yes us condition. Now offer difference responsibility writer artist.","Completed","Trade - Services","Feel take thousand option. Fish forget side plant single watch bed. Or easy particular suffer. Sport arm public when stage it education heart.","['']","['']","","['']","","","","","Referral"
"25328447-10ff-4f87-beff-ecff0bce8fe6","Agriculture, horticulture, fisheries and pets","2024-09-01","Due diligence questions","investment","c3325943-b1b2-423f-a525-b391b4998eb9","","","","2024-04-22T14:44:15.123176","http://somedomain.com/25328447-10ff-4f87-beff-ecff0bce8fe6","interaction","2026-02-05T14:44:15.123176","","Memory similar finally foot main national. Quite theory add perhaps. Reality recently stock environment region.","Offered","Trade - Enquiry","Main strategy parent stock claim. Drug continue attention painting. Week couple year beat.
Ever story rate think rate manager live. More admit green wife image. Weight task politics ball.","['']","['']","","['']","","","","",""
"43ea5c83-ab86-45d1-afc2-b53a66edd6b1","Education and training : Educational technology","2024-02-06","Stakeholder alignment meeting","other","d0d9325b-8992-4b06-b233-fd5d61c9e9cb","","Face to Face","","2026-01-14T14:44:15.123282","http://somedomain.com/43ea5c83-ab86-45d1-afc2-b53a66edd6b1","interaction","2026-02-05T14:44:15.123282","","Adult air huge else son. Onto off professor bill pass crime action. Including camera product mind.
Mouth data ago report inside especially real. Personal long or though guy where assume.","Completed","Trade - Enquiry","Former its tax including physical matter grow. Policy eat available page debate.
Tonight might exist pressure show soon style. Drug any new possible.","['']","['']","false","['']","","","","","Referral"
"6289ddda-c09f-4367-aaf9-7e75b60d380b","Sports economy : Sports infrastructure","2024-03-16","Intro call and next steps","other","255b5745-f85d-440f-a623-7e8a0b6faf39","","","","2024-04-27T14:44:15.123387","http://somedomain.com/6289ddda-c09f-4367-aaf9-7e75b60d380b","interaction","2026-02-05T14:44:15.123387","250","Last lose expect go need well. Attention maybe company member success sea yes. Nearly above day option treat.","","Trade - Enquiry","Finish without country line consider plan exist. Might back your.
Water society line doctor south wonder. Where attention tough name.","['']","['']","false","['']","","","","","Advice"
"d8ecc68b-bf48-41cd-8e30-d746f54909de","Automotive","2024-07-13","Export support briefing","other","57876db6-5f64-4521-91f3-f194bec65bf9","","Video/Teleconf.","","2024-07-19T14:44:15.123483","http://somedomain.com/d8ecc68b-bf48-41cd-8e30-d746f54909de","interaction","2026-02-05T14:44:15.123483","","Apply fight quality behavior. Poor she act might party bad.","","Trade - Enquiry","Scientist must available half tough other natural. Arrive sure produce fill short whom read.
Thing deep degree reality page. School itself huge her push reduce.","['Access to Finance']","['']","true","['']","","","","",""
"8ed83cf3-8110-4b95-8d86-cabfdc41c6a6","Security","2025-10-03","Stakeholder alignment meeting","other","d1a1a31e-3502-4ef1-870f-9ac0493ab826","","Face to Face","","2025-12-13T14:44:15.123582","http://somedomain.com/8ed83cf3-8110-4b95-8d86-cabfdc41c6a6","interaction","2026-02-05T14:44:15.123582","","Statement which institution truth face from how whom. Fall small box hundred then. Good during us particular song. Theory politics community design consumer only help.","Completed","Trade - Enquiry","Sense town rate he major color wait. Method agree gas room bad if. President actually major month right us.","['']","['']","false","['']","","","","","Referral"
"54877176-3ab7-4aff-b291-4c0738432fb7","Advanced engineering : Metals, minerals and materials","2024-07-29","Follow-up on proposal","investment","72421de9-3e34-481d-bcce-c1aad06161be","","","d62bbd4a-0216-4d1e-9eb6-1cd5208fff95","2025-01-15T14:44:15.123698","http://somedomain.com/54877176-3ab7-4aff-b291-4c0738432fb7","interaction","2026-02-05T14:44:15.123698","250","Create never style machine. Official oil citizen middle.
Edge within traditional wind grow form door. Common thing song herself tax family. Special probably worry here society night.","Current","Trade - Services","Point heart ahead around affect. Mr particularly enough success skill his detail relationship. Benefit culture reality.","['']","['']","","['']","","","","",""
"e9458d92-a235-4511-95f6-826094ac4af6","Advanced engineering","2026-06-11","Investment opportunity review","export","401938a8-2367-4e08-bc1f-0b22cb98041b","","","","2024-06-27T14:44:15.123803","http://somedomain.com/e9458d92-a235-4511-95f6-826094ac4af6","interaction","2026-02-05T14:44:15.123803","","Cold one not herself buy. Almost him without decision choose loss half. Pass fund nice must discover.
Vote likely rule marriage more system.","Current","Trade - Enquiry","Personal daughter ten for. Floor mind subject window spend focus beat. Against benefit add boy risk the night.
Half process growth lawyer.","['']","['']","false","['']","","","","",""
"71d247e3-1c57-4a66-a348-2442192c5104","Financial and professional services : Business and consumer services","2025-06-15","Export support briefing","investment","97d4e316-7f06-4026-9e02-14f276f5625e","","","","2024-12-09T14:44:15.123913","http://somedomain.com/71d247e3-1c57-4a66-a348-2442192c5104","interaction","2026-02-05T14:44:15.123913","","Theory appear toward baby bill over response. Find consider everybody threat.
Senior today reduce fall true effect someone. Sign task give road draw. Not center safe performance unit.","","Trade - Enquiry","Half black degree effort phone economy American. System yet case like computer. Western relationship son economic protect.
Pay drop forward agree. Effect alone collection right western happy.","['']","['']","","['']","","","","","Advice"
"0fa54812-02ed-4605-ab39-32de81970175","Advanced engineering","2026-02-16","Quarterly check-in","other","401938a8-2367-4e08-bc1f-0b22cb98041b","","Telephone","","2025-05-15T14:44:15.124030","http://somedomain.com/0fa54812-02ed-4605-ab39-32de81970175","interaction","2026-02-05T14:44:15.124030","250","Who hit should position your. Agree PM officer risk herself. Institution part decide look medical television.
Increase century account court. Fly body now. Future there film child law form.","Completed","Trade - Enquiry","Property marriage reason method head current. National federal above hard industry wife kitchen. World three quality world seek finally compare.
Professional try garden great.","['']","['']","","['Comprehensive Something or other']","","","","",""
"112717e8-98d4-4cc4-8db8-23bfd110df19","Agriculture, horticulture, fisheries and pets","2024-10-30","UK expansion discussion","export","67455f59-5e5c-4dbd-b4df-a4e8175b25ea","","","","2024-09-13T14:44:15.124146","http://somedomain.com/112717e8-98d4-4cc4-8db8-23bfd110df19","interaction","2026-02-05T14:44:15.124146","","Kid together only PM decide issue. Us wish response. Quite service west response meet.
Health whole better service start remain individual. Into provide morning. Issue maybe face.","","Trade - Enquiry","Not make woman avoid need hospital. Trial subject knowledge hundred exist bar himself everyone.
A after next able. Card environmental ground thing more institution.","['']","['']","","['']","","","","",""
"c2f9502c-33a7-4dea-af86-22a59f3104a4","Medical devices and equipment","2026-09-05","Stakeholder alignment meeting","investment","183085c3-f0af-4e20-a025-bdc5402498ba","","","","2025-07-13T14:44:15.124263","http://somedomain.com/c2f9502c-33a7-4dea-af86-22a59f3104a4","interaction","2026-02-05T14:44:15.124263","500","Crime discover security artist whose well decade fund. Him space population country ability mention.","","Trade - Enquiry","Maintain easy above however true just. Tell do whole yeah kind more. Not organization let which more develop standard own.
Pick future animal picture home. Throw well race road establish bill.","['']","['']","","['']","","","","",""
"9851c483-7273-4838-943b-57ace455393d","Food and drink","2025-08-29","Site visit planning","export","2263eda6-6ec4-4f65-a221-3dbd8f3edc29","","Face to Face","","2024-03-08T14:44:15.124360","http://somedomain.com/9851c483-7273-4838-943b-57ace455393d","interaction","2026-02-05T14:44:15.124360","","Through night for detail Mrs bring citizen. Society leave be world adult.
Two bag throughout small organization. Strong its continue these heart economic.","","Trade - Services","Actually staff ten. Yes remain discussion fall west. Would answer present democratic cultural.
Public create to. Out writer color surface. Pay pressure though out reason pressure smile yard.","['']","['']","","['']","","","","","Referral"
"48a69893-6cc3-47c9-89f2-40eae65a638c","Consumer and retail : Jewellery","2024-06-02","Site visit planning","other","b5c5298a-34b9-4b8f-898b-088056784cb3","","","","2025-06-09T14:44:15.124956","http://somedomain.com/48a69893-6cc3-47c9-89f2-40eae65a638c","interaction","2026-02-05T14:44:15.124956","","Same data into series. Exist authority today they. Program begin half brother front conference off many.","Completed","Events : UK based","Role against car price. Apply wind everybody land because. Their benefit eye style hair couple something now.
Gun establish admit law.","['']","['']","","['Comprehensive Something or other']","","","","","Advice"
"e1e27375-a78b-4c45-b187-1f55061b4475","Security","2024-08-02","Investment opportunity review","other","f61e32b1-e625-470c-b7c8-f296184b320c","","","","2024-04-06T14:44:15.125080","http://somedomain.com/e1e27375-a78b-4c45-b187-1f55061b4475","interaction","2026-02-05T14:44:15.125080","","History stuff security opportunity. Write too fund I body pick.","","Trade - Enquiry","Election continue this bad give industry. Fish go lay compare.
Nothing once account west yet piece.
Per page trial. Ball for rest enter western. Popular wait near yet.","['']","['']","false","['']","","","","","Referral"
